Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
1269,1270,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.22,0.01,229,197,121,249.5,114.7,64.3,0.94,3
1271,1272,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.46,0.01,229,197,121,246.3,124.8,66.1,1.04,3
1286,1287,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.01,229,197,121,239.4,119.8,64.4,0.95,3
1298,1299,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.01,229,197,121,241.5,125.0,63.1,0.98,3
1299,1300,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.23,0.01,229,192,121,255.5,118.9,63.4,0.99,3
1303,1304,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.01,229,192,121,239.9,120.3,67.2,0.99,3
1322,1323,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.05,0.11,229,192,121,259.9,118.7,65.3,1.03,3
1325,1326,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.9,0.11,229,192,121,249.4,117.4,65.3,0.98,3
1336,1337,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.32,0.01,229,192,121,244.1,125.0,64.4,1.01,3
1337,1338,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.41,0.01,229,192,121,257.5,117.0,63.5,0.98,3
1347,1348,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.23,0.14,229,197,121,255.1,116.3,68.0,1.03,3
1362,1363,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.35,0.01,229,197,121,241.3,124.2,63.4,0.97,3
1370,1371,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.26,0.11,229,197,121,258.5,123.6,64.8,1.06,3
1373,1374,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.11,0.09,229,192,121,173.9,123.9,64.8,0.72,3
1375,1376,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.22,0.01,229,192,121,238.7,123.8,66.3,1.0,3
1381,1382,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.23,0.1,229,197,121,241.1,114.3,66.8,0.94,3
1389,1390,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.24,0.01,229,197,121,244.0,125.8,67.7,1.07,3
1412,1413,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.01,229,197,121,255.2,116.4,62.1,0.95,3
1416,1417,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.48,0.01,229,192,121,248.0,123.9,63.5,1.0,3
1418,1419,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.7,0.08,229,197,121,241.2,121.8,68.0,1.02,3
1419,1420,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.41,0.01,229,192,121,242.8,114.9,64.0,0.92,3
1420,1421,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.05,0.01,229,197,121,168.5,121.8,64.8,0.68,3
1421,1422,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.11,229,192,121,242.5,114.4,66.9,0.95,3
1422,1423,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.1,229,197,121,248.0,126.0,63.3,1.01,3
1430,1431,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.22,0.01,229,197,121,244.3,125.5,62.2,0.98,3
1437,1438,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.45,0.01,229,197,121,213.0,116.6,63.3,0.81,3
1444,1445,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.32,0.11,229,197,121,227.4,124.4,63.5,0.92,3
1458,1459,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.21,0.01,229,197,121,260.6,115.9,63.9,0.99,3
1461,1462,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.31,0.01,229,192,121,245.1,123.8,63.3,0.98,3
1466,1467,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.16,0.01,229,192,121,259.9,125.5,68.0,1.14,3
1471,1472,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.33,0.13,229,197,121,241.7,116.1,66.7,0.96,3
1481,1482,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.07,229,197,121,259.4,119.9,67.9,1.08,3
1484,1485,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.5,0.01,229,192,121,148.6,122.1,65.6,0.61,3
1500,1501,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.34,0.01,229,192,121,254.1,118.2,65.5,1.01,3
1502,1503,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.24,0.01,229,192,121,259.6,120.3,61.8,0.99,3
1503,1504,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.29,0.01,229,197,121,159.3,121.4,62.1,0.62,3
1504,1505,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.17,0.01,229,197,121,258.3,118.0,63.9,1.0,3
1508,1509,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.1,229,192,121,249.9,119.9,62.9,0.97,3
1510,1511,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.11,0.14,229,192,121,259.0,116.0,64.4,0.99,3
1525,1526,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.49,0.08,229,192,121,256.1,123.8,63.6,1.03,3
1531,1532,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.25,0.01,229,192,121,244.4,114.9,65.8,0.95,3
1536,1537,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.34,0.11,229,197,121,258.8,120.6,62.5,1.0,3
1581,1582,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.01,229,192,121,249.1,114.1,63.3,0.92,3
1585,1586,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.38,0.12,229,197,121,240.5,122.6,61.9,0.94,3
1591,1592,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.34,0.01,229,192,121,254.7,115.1,65.7,0.99,3
1592,1593,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.29,0.01,229,192,121,239.7,119.9,67.4,0.99,3
1593,1594,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.29,0.08,229,197,121,254.2,124.7,62.5,1.02,3
1594,1595,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.13,0.12,229,197,121,187.8,119.7,65.0,0.75,3
1611,1612,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.8,0.01,229,192,121,239.0,116.1,65.3,0.93,3
1613,1614,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.17,0.01,229,192,121,196.0,124.8,66.4,0.83,3
