Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
4704,4705,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.38,0.01,149,95,67,234.5,119.9,67.2,0.97,6
4707,4708,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.15,149,95,67,155.7,114.1,64.2,0.58,6
4725,4726,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.9,0.09,149,95,67,259.9,122.8,66.3,1.09,6
4736,4737,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.01,149,95,67,241.9,125.0,66.5,1.03,6
4745,4746,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.05,0.01,149,95,67,256.0,114.1,64.5,0.97,6
4749,4750,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.09,0.15,149,95,67,205.6,121.3,65.9,0.84,6
4750,4751,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.46,0.01,149,95,67,256.1,115.6,64.3,0.98,6
4760,4761,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.33,0.01,149,95,67,249.2,124.8,62.6,1.0,6
4762,4763,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.01,149,95,67,252.3,115.0,64.1,0.95,6
4766,4767,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.37,0.01,149,95,67,238.9,116.4,61.8,0.88,6
4779,4780,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.6,0.01,149,95,67,240.3,120.2,68.2,1.01,6
4787,4788,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.9,0.09,149,95,67,251.4,122.6,66.8,1.06,6
4802,4803,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.44,0.01,149,95,67,251.0,125.3,63.8,1.03,6
4804,4805,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.42,0.01,149,95,67,155.1,121.0,62.4,0.6,6
4808,4809,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.26,0.01,149,95,67,258.4,118.3,64.9,1.02,6
4844,4845,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.01,149,95,67,257.5,119.3,66.6,1.05,6
4845,4846,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.42,0.1,149,95,67,150.2,122.7,66.4,0.63,6
4852,4853,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.21,0.01,149,95,67,258.0,116.9,65.7,1.02,6
4884,4885,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.05,0.01,149,95,67,249.7,115.5,67.4,1.0,6
4888,4889,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.25,0.01,149,95,67,259.4,119.2,64.2,1.02,6
4902,4903,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.15,0.01,149,95,67,169.2,119.6,65.4,0.68,6
4905,4906,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.33,0.01,149,95,67,165.3,115.0,64.8,0.63,6
4929,4930,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.08,0.01,149,95,67,238.5,120.6,67.1,0.99,6
4937,4938,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.6,0.01,149,95,67,253.1,119.6,65.8,1.02,6
4942,4943,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.01,149,95,67,251.5,124.3,68.1,1.09,6
4956,4957,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.46,0.01,149,95,67,240.2,123.2,68.0,1.03,6
4958,4959,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.11,0.1,149,95,67,211.1,123.6,64.1,0.86,6
4974,4975,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.11,0.01,149,95,67,262.4,119.3,64.8,1.04,6
4977,4978,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.43,0.01,149,95,67,251.6,121.3,68.2,1.07,6
