Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
5528,5529,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.49,0.01,194,155,102,178.9,119.5,66.4,0.73,6
5550,5551,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.31,0.14,194,155,102,233.8,120.8,64.1,0.93,6
5563,5564,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.4,0.01,194,155,102,255.5,118.1,65.0,1.01,6
5589,5590,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.49,0.01,194,155,102,254.6,125.5,67.6,1.11,6
5617,5618,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.44,0.15,194,155,102,259.4,117.4,64.7,1.01,6
5632,5633,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.43,0.01,194,155,102,254.3,121.5,62.7,0.99,6
5635,5636,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.49,0.1,194,155,102,135.5,119.1,63.7,0.53,6
5655,5656,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.49,0.01,194,155,102,245.3,122.2,67.8,1.04,6
5671,5672,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.07,0.01,194,155,102,163.0,125.4,66.6,0.7,6
5673,5674,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.45,0.01,194,155,102,258.9,124.0,67.6,1.11,6
5682,5683,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.15,0.01,194,155,102,244.7,125.3,67.6,1.06,6
5694,5695,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.39,0.09,194,155,102,255.0,121.3,67.7,1.07,6
5713,5714,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.2,0.01,194,155,102,249.4,119.2,67.7,1.03,6
5727,5728,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.18,0.08,194,155,102,249.1,120.6,67.6,1.04,6
5734,5735,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.34,0.01,194,155,102,136.6,122.6,67.7,0.58,6
5736,5737,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.3,0.01,194,155,102,240.4,117.4,63.3,0.92,6
5738,5739,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.39,0.14,194,155,102,253.9,116.0,62.0,0.94,6
5759,5760,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.14,0.01,194,155,102,242.1,114.3,67.6,0.96,6
5765,5766,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.1,0.01,194,155,102,148.5,115.2,65.3,0.57,6
5768,5769,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.06,0.01,194,155,102,254.3,122.6,67.3,1.08,6
5772,5773,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.1,0.14,194,155,102,248.3,119.3,63.9,0.97,6
5791,5792,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.27,0.01,194,155,102,258.4,123.9,67.8,1.11,6
5795,5796,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.14,0.01,194,155,102,262.1,121.8,67.6,1.11,6
5798,5799,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.9,0.01,194,155,102,252.1,114.6,67.3,1.0,6
5827,5828,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.14,0.1,194,155,102,182.5,124.9,66.3,0.78,6
5850,5851,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.12,0.15,194,155,102,261.7,114.9,65.1,1.0,6
5855,5856,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.41,0.15,194,155,102,241.6,117.8,63.1,0.92,6
5916,5917,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.37,0.09,194,155,102,205.3,120.7,65.1,0.83,6
5917,5918,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.08,0.01,194,155,102,242.9,114.7,68.0,0.97,6
