Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
2521,2522,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.38,0.11,157,93,27,239.0,122.0,64.3,0.96,6
2526,2527,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.38,0.01,153,91,36,196.9,118.9,67.0,0.8,6
2530,2531,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.36,0.01,153,91,36,238.1,121.4,68.2,1.01,6
2538,2539,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.1,0.01,153,91,36,202.2,118.1,64.6,0.79,6
2540,2541,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.25,0.01,157,93,27,259.7,114.0,67.3,1.02,6
2541,2542,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.13,0.01,153,91,36,207.0,122.6,65.0,0.85,6
2542,2543,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.31,0.1,153,91,36,244.3,119.0,64.9,0.97,6
2549,2550,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.44,0.01,157,93,27,237.6,117.9,66.8,0.96,6
2551,2552,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.48,0.12,153,91,36,251.6,120.0,66.9,1.04,6
2555,2556,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.8,0.09,153,91,36,247.4,123.8,67.0,1.05,6
2560,2561,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.16,0.01,153,91,36,259.8,120.5,66.5,1.07,6
2567,2568,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.33,0.01,157,93,27,241.3,122.3,63.5,0.96,6
2569,2570,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.41,0.13,153,91,36,257.5,115.2,65.2,0.99,6
2572,2573,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.46,0.12,153,91,36,262.4,120.2,64.2,1.04,6
2573,2574,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.09,0.14,157,93,27,257.5,117.2,62.4,0.97,6
2593,2594,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.36,0.15,153,91,36,169.2,119.2,65.4,0.68,6
2594,2595,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.09,0.09,153,91,36,260.8,120.0,62.9,1.01,6
2609,2610,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.46,0.11,157,93,27,242.6,117.6,67.4,0.99,6
2619,2620,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.7,0.11,153,91,36,256.1,122.8,63.4,1.02,6
2621,2622,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.17,0.14,157,93,27,255.4,121.2,67.2,1.07,6
2626,2627,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.5,0.01,153,91,36,240.1,119.5,67.5,0.99,6
2638,2639,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.7,0.01,157,93,27,243.6,115.5,67.4,0.97,6
2639,2640,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.31,0.11,153,91,36,252.3,115.1,64.2,0.96,6
2648,2649,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.07,0.01,157,93,27,246.0,118.1,67.7,1.01,6
2651,2652,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.41,0.01,157,93,27,262.3,123.1,63.4,1.05,6
2660,2661,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.17,0.01,153,91,36,261.4,115.9,65.1,1.01,6
2661,2662,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.2,0.08,153,91,36,258.1,122.0,66.4,1.07,6
2665,2666,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.22,0.09,153,91,36,260.0,125.8,67.3,1.13,6
2674,2675,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.28,0.08,153,91,36,248.1,118.8,61.9,0.94,6
2676,2677,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.38,0.01,157,93,27,253.7,116.7,64.2,0.97,6
2678,2679,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.8,0.15,157,93,27,157.8,114.5,65.5,0.61,6
2684,2685,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.43,0.09,157,93,27,240.2,122.0,65.1,0.98,6
2690,2691,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.38,0.01,153,91,36,251.5,117.6,68.1,1.03,6
2693,2694,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.23,0.09,153,91,36,126.7,118.3,68.1,0.52,6
2694,2695,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.2,0.01,153,91,36,258.1,115.0,65.9,1.0,6
2699,2700,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.5,0.14,153,91,36,243.8,120.0,67.5,1.01,6
2704,2705,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.23,0.01,153,91,36,243.3,115.1,64.0,0.92,6
2708,2709,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.39,0.01,157,93,27,245.8,123.0,67.9,1.05,6
2710,2711,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.07,0.01,157,93,27,161.2,119.9,66.9,0.66,6
2718,2719,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.2,0.01,153,91,36,214.9,125.0,66.2,0.91,6
2720,2721,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.5,0.01,153,91,36,245.7,114.3,62.5,0.9,6
2739,2740,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.28,0.01,153,91,36,234.8,116.4,62.4,0.87,6
2741,2742,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.12,0.01,153,91,36,245.7,121.4,63.7,0.97,6
2743,2744,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.29,0.09,153,91,36,241.9,119.2,62.3,0.92,6
2756,2757,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.25,0.01,157,93,27,259.2,115.9,67.7,1.04,6
2759,2760,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.42,0.12,157,93,27,246.6,120.0,62.7,0.95,6
2768,2769,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.05,0.12,153,91,36,246.5,118.4,62.3,0.93,6
2769,2770,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.7,0.15,153,91,36,150.5,121.6,62.0,0.58,6
2783,2784,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.1,0.12,153,91,36,262.1,120.4,67.8,1.1,6
2790,2791,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.12,0.13,157,93,27,259.7,121.3,64.2,1.04,6
