Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
2815,2816,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.06,0.01,100,54,18,143.0,125.1,62.9,0.58,0
2831,2832,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.31,0.01,100,54,18,248.1,115.1,66.6,0.98,0
2833,2834,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.08,0.01,100,54,18,240.4,121.6,64.0,0.96,0
2848,2849,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.19,0.01,100,54,18,260.8,122.4,62.0,1.01,0
2850,2851,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.8,0.01,100,54,18,257.6,119.2,65.1,1.03,0
2853,2854,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.8,0.08,100,54,18,250.3,124.4,65.3,1.04,0
2858,2859,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.9,0.01,100,54,18,246.8,123.4,66.5,1.04,0
2864,2865,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.3,0.01,100,54,18,259.2,117.0,68.1,1.06,0
2909,2910,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.09,0.01,100,54,18,241.7,120.2,63.9,0.95,0
2917,2918,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.5,0.01,100,54,18,260.4,117.6,65.6,1.03,0
2923,2924,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.26,0.01,100,54,18,245.6,115.0,64.1,0.93,0
2930,2931,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.3,0.14,100,54,18,224.5,119.6,65.5,0.9,0
2937,2938,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.12,0.01,100,54,18,242.5,116.6,65.9,0.96,0
