Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
3802,3803,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.28,0.01,229,140,107,238.1,114.2,64.9,0.9,1
3806,3807,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.15,0.01,228,136,105,245.6,124.4,62.4,0.98,1
3809,3810,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.26,0.01,228,136,105,247.7,124.5,65.8,1.04,1
3811,3812,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.2,0.01,229,140,107,240.2,122.9,67.1,1.02,1
3817,3818,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.48,0.01,229,145,105,241.4,120.7,64.3,0.96,1
3821,3822,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.18,0.14,229,145,105,199.8,123.3,67.2,0.85,1
3825,3826,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.45,0.15,229,140,107,254.6,115.7,64.2,0.97,1
3832,3833,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.7,0.01,228,136,105,255.1,118.4,66.4,1.03,1
3833,3834,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.9,0.14,229,140,107,156.8,121.0,67.2,0.65,1
3834,3835,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.06,0.01,228,136,105,260.7,116.9,66.8,1.04,1
3850,3851,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.4,0.01,229,140,107,251.3,123.8,68.2,1.09,1
3857,3858,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.44,0.01,229,140,107,244.6,118.3,68.2,1.01,1
3859,3860,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.28,0.08,228,136,105,245.2,116.6,62.5,0.92,1
3882,3883,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.33,0.01,229,140,107,239.0,124.3,65.1,0.99,1
3900,3901,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,229,145,105,261.5,121.6,61.8,1.01,1
3901,3902,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.47,0.07,229,145,105,245.2,116.6,61.9,0.91,1
3903,3904,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.06,0.01,229,140,107,252.4,119.1,63.2,0.97,1
3933,3934,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.47,0.09,229,140,107,240.4,123.9,61.8,0.94,1
3936,3937,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.17,0.13,229,145,105,245.9,115.3,67.3,0.98,1
3939,3940,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.01,229,140,107,253.6,120.2,63.2,0.99,1
3947,3948,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.35,0.01,229,145,105,157.8,125.4,61.9,0.63,1
3966,3967,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,229,145,105,205.9,115.4,62.2,0.76,1
3967,3968,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.24,0.01,229,145,105,182.1,123.8,63.5,0.73,1
3968,3969,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.14,0.01,229,145,105,189.9,116.5,63.4,0.72,1
3969,3970,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.07,0.01,228,136,105,150.0,119.2,67.2,0.62,1
3971,3972,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.31,0.01,229,140,107,257.7,121.9,66.3,1.07,1
3974,3975,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.22,0.01,229,145,105,257.9,124.1,67.9,1.11,1
3980,3981,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.26,0.14,228,136,105,161.0,123.8,66.5,0.68,1
3981,3982,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.01,229,140,107,260.5,125.7,67.5,1.13,1
3984,3985,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.23,0.14,229,140,107,169.2,120.1,63.3,0.66,1
3985,3986,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.09,0.01,228,136,105,128.5,124.3,64.0,0.52,1
3990,3991,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.43,0.09,229,145,105,255.6,119.1,62.5,0.98,1
3993,3994,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.17,0.01,229,145,105,252.2,118.6,64.8,0.99,1
3996,3997,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.01,229,140,107,242.0,121.3,65.1,0.98,1
3999,4000,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.13,0.1,229,145,105,239.9,114.8,67.8,0.96,1
4000,4001,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.08,0.01,229,140,107,238.7,118.0,62.5,0.9,1
4001,4002,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.16,0.12,228,136,105,261.8,118.6,66.2,1.05,1
