Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
4733,4734,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.14,229,140,107,254.8,122.3,66.5,1.06,1
4747,4748,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.24,0.01,228,136,105,237.9,116.7,66.8,0.95,1
4748,4749,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.27,0.01,229,140,107,254.9,121.0,62.4,0.99,1
4753,4754,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.01,229,140,107,152.0,118.2,65.9,0.61,1
4759,4760,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.15,0.01,229,145,105,246.9,121.9,66.6,1.03,1
4763,4764,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.0,0.01,229,140,107,256.9,122.3,67.0,1.08,1
4767,4768,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.47,0.01,229,140,107,262.3,120.9,67.2,1.09,1
4768,4769,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.22,0.12,229,145,105,259.3,116.6,66.8,1.04,1
4770,4771,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.17,0.14,228,136,105,261.8,119.3,64.4,1.03,1
4771,4772,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.16,0.01,229,140,107,253.3,125.6,66.6,1.09,1
4775,4776,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.06,0.15,229,145,105,149.5,122.4,61.8,0.58,1
4776,4777,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.43,0.14,228,136,105,248.7,118.2,66.9,1.01,1
4777,4778,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.44,0.15,229,140,107,169.3,115.5,66.9,0.67,1
4790,4791,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.42,0.01,228,136,105,247.9,124.5,65.6,1.04,1
4797,4798,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.35,0.01,229,145,105,244.0,115.9,62.6,0.91,1
4798,4799,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.25,0.12,228,136,105,259.3,125.6,61.8,1.03,1
4803,4804,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.42,0.01,228,136,105,255.0,116.9,66.0,1.01,1
4809,4810,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.43,0.01,228,136,105,247.7,123.9,67.4,1.06,1
4816,4817,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.12,229,140,107,241.1,125.4,65.1,1.01,1
4818,4819,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.34,0.01,228,136,105,244.1,123.0,64.1,0.99,1
4827,4828,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.44,0.1,229,140,107,241.5,115.3,64.3,0.92,1
4828,4829,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.12,229,140,107,243.6,125.4,64.4,1.01,1
4829,4830,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.01,228,136,105,207.1,116.5,61.9,0.77,1
4834,4835,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.08,228,136,105,252.7,116.6,63.4,0.96,1
4838,4839,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.08,228,136,105,259.7,114.7,62.3,0.95,1
4843,4844,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.48,0.13,229,145,105,240.7,115.3,65.4,0.93,1
4846,4847,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.9,0.08,229,140,107,243.0,114.2,66.3,0.94,1
4847,4848,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.06,0.01,228,136,105,262.1,122.6,67.4,1.11,1
4848,4849,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,229,140,107,132.4,122.0,66.6,0.55,1
4854,4855,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.33,0.07,228,136,105,243.1,115.7,64.4,0.93,1
4856,4857,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.44,0.01,229,140,107,262.0,124.3,64.5,1.08,1
4859,4860,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.07,0.11,229,145,105,243.7,121.6,67.9,1.03,1
4862,4863,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.46,0.15,229,145,105,238.8,118.1,62.5,0.9,1
4865,4866,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.14,229,140,107,181.6,116.8,67.4,0.73,1
4866,4867,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.13,0.01,228,136,105,145.0,114.8,67.3,0.57,1
4870,4871,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.26,0.01,229,140,107,254.5,119.3,63.7,0.99,1
4871,4872,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.01,229,145,105,259.5,116.3,67.6,1.05,1
4876,4877,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.6,0.01,228,136,105,135.7,118.7,67.6,0.56,1
4877,4878,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.01,229,145,105,249.7,124.2,64.2,1.02,1
