Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
2302,2303,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.35,0.09,136,25,25,248.4,122.6,63.2,0.99,4
2333,2334,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.25,0.08,136,25,25,240.2,117.9,63.0,0.91,4
2334,2335,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.4,0.01,136,25,25,129.3,125.8,68.0,0.57,4
2350,2351,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.34,0.01,136,25,25,243.3,121.7,63.0,0.96,4
2352,2353,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.31,0.01,136,25,25,243.1,121.6,63.4,0.96,4
2362,2363,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.41,0.1,136,25,25,248.7,117.8,64.7,0.97,4
2375,2376,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.48,0.01,136,25,25,254.9,118.9,64.3,1.0,4
2376,2377,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.17,0.01,136,25,25,257.4,125.2,64.0,1.06,4
2378,2379,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.25,0.01,136,25,25,262.2,123.3,66.6,1.1,4
2424,2425,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.12,0.01,136,25,25,255.4,115.6,63.2,0.96,4
2426,2427,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.29,0.11,136,25,25,217.9,119.8,68.2,0.91,4
2437,2438,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.26,0.01,136,25,25,146.9,116.4,63.6,0.56,4
2450,2451,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.24,0.12,136,25,25,245.9,123.6,65.8,1.03,4
2457,2458,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.22,0.01,136,25,25,230.6,121.5,66.8,0.96,4
2480,2481,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.43,0.09,136,25,25,241.1,116.4,63.5,0.91,4
2488,2489,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.45,0.14,136,25,25,250.1,117.7,66.9,1.01,4
2491,2492,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.2,0.01,136,25,25,243.4,125.9,62.7,0.99,4
2531,2532,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.19,0.01,136,25,25,250.3,122.2,62.6,0.98,4
2563,2564,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.49,0.09,136,25,25,256.4,119.0,64.3,1.01,4
2566,2567,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.22,0.01,136,25,25,262.4,114.7,66.1,1.02,4
2585,2586,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.42,0.01,136,25,25,241.1,124.6,62.8,0.97,4
2586,2587,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.41,0.01,136,25,25,162.7,117.3,63.6,0.62,4
2596,2597,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.47,0.01,136,25,25,257.7,125.4,63.7,1.06,4
2623,2624,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.3,0.01,136,25,25,242.8,123.0,66.7,1.02,4
2628,2629,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.16,0.01,136,25,25,248.5,116.1,61.8,0.91,4
2630,2631,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.39,0.01,136,25,25,254.8,121.5,64.6,1.03,4
2636,2637,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.15,0.01,136,25,25,248.0,118.8,65.1,0.98,4
2642,2643,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.17,0.13,136,25,25,249.7,122.8,66.5,1.05,4
2645,2646,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.43,0.01,136,25,25,198.4,124.5,68.2,0.86,4
2668,2669,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.6,0.01,136,25,25,144.8,121.2,64.3,0.58,4
