Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
4578,4579,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.17,0.01,156,73,62,238.4,122.2,67.2,1.0,3
4580,4581,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.37,0.13,160,76,67,258.1,123.5,63.3,1.03,3
4596,4597,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.08,156,73,62,254.4,115.7,61.8,0.93,3
4605,4606,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.01,160,76,67,239.3,115.2,64.9,0.92,3
4616,4617,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.25,0.14,160,76,67,240.6,116.0,61.8,0.88,3
4617,4618,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,156,73,62,160.6,116.8,63.8,0.61,3
4623,4624,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.18,0.01,156,73,62,254.2,120.9,62.6,0.99,3
4626,4627,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.42,0.01,156,73,62,252.9,124.5,66.4,1.07,3
4629,4630,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,160,76,67,257.0,114.9,68.2,1.03,3
4632,4633,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.13,156,73,62,260.6,123.6,63.3,1.05,3
4635,4636,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.45,0.09,156,73,62,259.3,122.3,63.7,1.04,3
4641,4642,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.34,0.01,156,73,62,240.0,115.0,63.8,0.9,3
4647,4648,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.37,0.01,156,73,62,252.4,123.9,68.2,1.09,3
4655,4656,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.43,0.01,156,73,62,258.9,115.7,66.6,1.02,3
4678,4679,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.14,160,76,67,241.4,117.1,64.8,0.94,3
4683,4684,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.34,0.01,156,73,62,241.5,116.9,63.2,0.91,3
4684,4685,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.44,0.01,156,73,62,257.0,117.7,67.0,1.04,3
4685,4686,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.01,156,73,62,254.9,119.7,65.7,1.03,3
4686,4687,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,160,76,67,256.5,119.4,63.5,1.0,3
4696,4697,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.37,0.01,156,73,62,252.5,114.4,68.1,1.01,3
4697,4698,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.45,0.09,156,73,62,239.7,120.7,66.0,0.98,3
4701,4702,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.01,156,73,62,251.6,119.4,64.0,0.99,3
4705,4706,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.9,0.01,160,76,67,137.6,123.7,68.1,0.59,3
4710,4711,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.36,0.01,160,76,67,134.2,122.5,62.3,0.53,3
4711,4712,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.09,0.01,160,76,67,255.7,118.4,68.0,1.06,3
4713,4714,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.11,156,73,62,257.5,121.1,63.2,1.01,3
4715,4716,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.45,0.13,160,76,67,247.1,118.9,67.7,1.02,3
4728,4729,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.39,0.01,156,73,62,259.2,116.3,68.2,1.05,3
4729,4730,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.11,0.01,160,76,67,245.4,123.4,62.5,0.97,3
4730,4731,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.45,0.01,156,73,62,242.6,123.1,66.8,1.02,3
4737,4738,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.41,0.01,156,73,62,249.2,122.0,64.2,1.0,3
4741,4742,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,160,76,67,254.5,117.7,67.5,1.04,3
4743,4744,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.24,0.01,156,73,62,259.3,114.6,66.9,1.02,3
4754,4755,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.06,0.01,156,73,62,164.2,117.8,64.1,0.64,3
