Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
0,1,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.38,0.01,229,203,145,161.7,125.4,68.0,0.71,9
83,84,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.37,0.01,229,203,145,240.9,119.1,63.2,0.93,9
85,86,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.5,0.01,229,203,145,238.6,114.4,66.8,0.94,9
88,89,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.9,0.01,229,203,145,243.5,117.6,63.7,0.94,9
90,91,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.17,0.01,229,203,145,247.0,118.2,61.9,0.93,9
96,97,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.16,0.01,229,203,145,260.9,119.1,63.5,1.01,9
171,172,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.43,0.01,229,203,145,250.6,123.8,65.4,1.04,9
175,176,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.5,0.01,229,203,145,167.4,124.2,67.1,0.72,9
177,178,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.2,0.01,229,203,145,172.7,119.2,67.2,0.71,9
185,186,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.12,0.01,229,203,145,257.2,124.3,62.8,1.03,9
197,198,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.38,0.01,229,203,145,251.4,122.9,62.7,0.99,9
200,201,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.11,0.01,229,203,145,237.1,122.6,63.2,0.94,9
201,202,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.49,0.01,229,203,145,256.6,120.8,67.6,1.07,9
205,206,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.07,0.11,229,203,145,220.2,116.8,68.1,0.9,9
209,210,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.6,0.01,229,203,145,257.7,125.5,63.5,1.05,9
228,229,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.09,0.01,229,203,145,260.8,118.2,67.4,1.07,9
232,233,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.36,0.01,229,203,145,254.1,125.9,63.9,1.05,9
234,235,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.2,0.13,229,203,145,247.9,119.0,64.5,0.98,9
241,242,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.22,0.01,229,203,145,253.7,123.7,62.4,1.0,9
246,247,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.01,229,203,145,260.3,115.4,62.3,0.96,9
249,250,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.23,0.01,229,203,145,256.8,119.7,62.7,0.99,9
260,261,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.09,0.01,229,203,145,245.5,121.6,63.2,0.97,9
277,278,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.23,0.01,229,203,145,243.6,115.0,63.7,0.92,9
281,282,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.17,0.09,229,203,145,238.3,123.1,66.5,1.0,9
287,288,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.44,0.01,229,203,145,245.6,122.6,64.6,1.0,9
308,309,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.11,0.01,229,203,145,185.3,124.2,63.9,0.75,9
316,317,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.17,0.01,229,203,145,256.5,116.3,66.2,1.01,9
318,319,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.37,0.11,229,203,145,245.3,114.6,67.4,0.97,9
324,325,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.15,0.01,229,203,145,258.4,121.5,61.9,1.0,9
333,334,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.9,0.01,229,203,145,211.1,117.5,63.5,0.81,9
334,335,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.33,0.01,229,203,145,253.6,123.7,66.3,1.07,9
345,346,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.35,0.13,229,203,145,241.4,117.4,62.4,0.91,9
380,381,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.7,0.01,229,203,145,259.9,123.3,68.2,1.12,9
382,383,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.01,229,203,145,245.1,125.9,64.3,1.02,9
409,410,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.31,0.01,229,203,145,250.9,119.4,63.4,0.97,9
413,414,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.05,0.01,229,203,145,248.4,120.2,63.5,0.97,9
414,415,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.16,0.01,229,203,145,260.8,120.7,65.6,1.06,9
427,428,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.26,0.08,229,203,145,261.4,121.0,67.2,1.09,9
430,431,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.28,0.01,229,203,145,237.7,121.9,67.0,1.0,9
438,439,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.24,0.01,229,203,145,259.0,118.3,66.4,1.04,9
441,442,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.08,0.07,229,203,145,229.3,118.5,63.9,0.89,9
444,445,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.14,0.01,229,203,145,242.8,117.9,64.8,0.95,9
452,453,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.14,0.01,229,203,145,257.3,117.8,67.4,1.05,9
461,462,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.24,0.01,229,203,145,177.6,120.9,61.8,0.68,9
463,464,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.18,0.15,229,203,145,247.7,115.3,62.4,0.91,9
474,475,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.09,0.1,229,203,145,201.4,122.5,65.7,0.83,9
483,484,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.18,0.01,229,203,145,248.9,115.0,64.2,0.94,9
490,491,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.43,0.13,229,203,145,242.6,120.0,66.2,0.99,9
511,512,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.8,0.1,229,203,145,256.2,117.2,62.9,0.97,9
543,544,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.13,0.01,229,203,145,259.0,115.2,63.4,0.97,9
