Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
1682,1683,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.24,0.01,229,133,39,252.5,116.1,62.8,0.94,5
1690,1691,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.18,0.1,229,133,39,237.9,121.1,63.6,0.94,5
1702,1703,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.44,0.01,229,133,39,251.6,120.3,62.6,0.97,5
1706,1707,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.3,0.01,229,133,39,258.0,118.8,62.0,0.97,5
1724,1725,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.4,0.01,229,133,39,249.8,117.7,63.0,0.95,5
1736,1737,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.1,0.01,229,133,39,238.9,115.0,62.2,0.88,5
1740,1741,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.08,0.01,229,133,39,241.5,114.8,65.1,0.93,5
1757,1758,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.1,0.01,229,133,39,160.3,119.3,61.8,0.61,5
1788,1789,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.18,0.01,229,133,39,250.1,120.5,63.5,0.98,5
1790,1791,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.42,0.01,229,133,39,155.2,126.0,67.3,0.67,5
1823,1824,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.29,0.01,229,133,39,254.3,119.3,62.8,0.98,5
1831,1832,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.47,0.01,229,133,39,255.6,117.6,65.8,1.01,5
1834,1835,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.17,0.1,229,133,39,253.3,116.4,67.2,1.02,5
1836,1837,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.15,0.01,229,133,39,125.9,122.2,64.7,0.51,5
1853,1854,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.0,0.14,229,133,39,131.5,117.7,64.8,0.51,5
1871,1872,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.27,0.01,229,133,39,252.6,123.5,63.4,1.01,5
1874,1875,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.49,0.01,229,133,39,220.0,122.9,64.6,0.9,5
1904,1905,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.5,0.01,229,133,39,249.7,120.1,67.5,1.04,5
1907,1908,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.33,0.15,229,133,39,240.8,121.7,63.1,0.95,5
1909,1910,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.49,0.1,229,133,39,243.6,120.7,62.3,0.94,5
1916,1917,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.31,0.01,229,133,39,239.6,119.6,65.9,0.97,5
1927,1928,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.08,0.01,229,133,39,239.1,121.0,63.4,0.94,5
1931,1932,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.4,0.12,229,133,39,250.4,120.1,65.7,1.01,5
1970,1971,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.43,0.01,229,133,39,253.1,119.6,63.7,0.99,5
1973,1974,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.4,0.01,229,133,39,241.3,118.1,67.0,0.98,5
1974,1975,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.38,0.01,229,133,39,248.3,117.5,64.0,0.96,5
1975,1976,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.4,0.01,229,133,39,249.0,123.0,64.3,1.01,5
1995,1996,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.23,0.13,229,133,39,258.6,123.1,67.7,1.11,5
2002,2003,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.21,0.01,229,133,39,128.0,115.4,66.0,0.5,5
2013,2014,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.09,0.01,229,133,39,251.9,125.2,64.9,1.05,5
2015,2016,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.1,0.08,229,133,39,257.0,119.3,66.0,1.04,5
2024,2025,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.29,0.01,229,133,39,238.1,116.2,65.6,0.93,5
2036,2037,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.09,0.01,229,133,39,216.9,124.5,64.6,0.89,5
2056,2057,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.49,0.01,229,133,39,237.9,115.4,67.6,0.95,5
2065,2066,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.6,0.01,229,133,39,246.9,115.2,65.4,0.95,5
