Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
4869,4870,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.39,0.01,191,87,72,243.7,117.8,65.9,0.97,0
4885,4886,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,191,87,72,214.0,115.1,65.0,0.82,0
4924,4925,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.19,0.01,191,87,72,245.8,120.6,67.0,1.02,0
4946,4947,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.01,191,87,72,250.2,114.8,65.3,0.96,0
4952,4953,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.14,0.09,191,87,72,257.8,122.8,65.6,1.07,0
4959,4960,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,191,87,72,195.3,125.7,64.9,0.82,0
4962,4963,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.17,0.12,191,87,72,255.4,119.0,63.6,0.99,0
4990,4991,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.35,0.01,191,87,72,259.9,114.1,62.4,0.95,0
5004,5005,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.9,0.14,191,87,72,248.5,115.6,67.3,0.99,0
5033,5034,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.26,0.01,191,87,72,164.3,122.0,65.6,0.67,0
5038,5039,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.15,0.01,191,87,72,241.4,115.0,63.7,0.91,0
5042,5043,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.14,191,87,72,184.5,116.2,63.0,0.69,0
5043,5044,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.45,0.01,191,87,72,253.4,124.1,63.0,1.02,0
5049,5050,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.43,0.01,191,87,72,223.6,121.9,64.5,0.9,0
5051,5052,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.23,0.01,191,87,72,259.4,115.3,65.8,1.01,0
5060,5061,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.6,0.13,191,87,72,187.0,114.7,62.7,0.69,0
5106,5107,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.21,0.01,191,87,72,249.5,117.1,62.6,0.94,0
5150,5151,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.38,0.11,191,87,72,241.9,123.6,64.3,0.99,0
5157,5158,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.43,0.09,191,87,72,141.1,125.3,65.0,0.59,0
5164,5165,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.46,0.01,191,87,72,243.4,123.3,62.8,0.97,0
5186,5187,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.01,191,87,72,240.2,114.4,63.0,0.89,0
5220,5221,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.15,0.01,191,87,72,240.3,121.9,62.1,0.93,0
5257,5258,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.0,0.08,191,87,72,234.7,118.3,65.3,0.93,0
5258,5259,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.9,0.15,191,87,72,151.0,115.0,62.5,0.56,0
5264,5265,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.9,0.08,191,87,72,217.1,116.6,65.2,0.85,0
5267,5268,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,191,87,72,257.4,114.9,66.8,1.01,0
5273,5274,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.23,0.08,191,87,72,192.8,121.8,62.3,0.75,0
5278,5279,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.05,0.01,191,87,72,253.8,122.9,66.9,1.07,0
5282,5283,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.01,191,87,72,257.6,118.8,62.2,0.98,0
5297,5298,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.9,0.01,191,87,72,195.3,119.0,65.1,0.78,0
5302,5303,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.08,191,87,72,250.0,118.6,64.1,0.97,0
5309,5310,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.39,0.01,191,87,72,251.5,117.0,67.0,1.01,0
5310,5311,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.01,191,87,72,240.7,117.0,65.4,0.94,0
5334,5335,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.41,0.1,191,87,72,252.4,119.9,65.4,1.01,0
5338,5339,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.42,0.01,191,87,72,200.3,123.3,66.5,0.84,0
5360,5361,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.16,0.01,191,87,72,237.8,123.9,66.9,1.01,0
5376,5377,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.42,0.01,191,87,72,252.5,125.1,68.2,1.1,0
5398,5399,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.07,0.01,191,87,72,248.5,116.5,67.6,1.0,0
