Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
1676,1677,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.1,0.07,109,55,37,134.1,121.2,66.6,0.56,2
1679,1680,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.09,0.13,109,55,37,254.7,123.0,65.8,1.06,2
1680,1681,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.2,0.12,109,55,37,255.5,124.5,66.3,1.08,2
1681,1682,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.4,0.1,109,55,37,240.8,123.4,66.3,1.01,2
1684,1685,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.6,0.01,109,55,37,241.8,116.2,62.0,0.89,2
1689,1690,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.17,0.01,109,55,37,260.8,120.2,63.1,1.01,2
1698,1699,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.14,0.11,109,55,37,238.0,124.3,65.5,0.99,2
1704,1705,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.13,0.01,109,55,37,189.1,125.1,66.5,0.81,2
1707,1708,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.5,0.01,109,55,37,261.3,124.7,64.6,1.08,2
1711,1712,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.19,0.01,109,55,37,243.6,114.1,64.3,0.92,2
1717,1718,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.34,0.01,109,55,37,139.3,119.4,68.1,0.58,2
1753,1754,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.34,0.01,109,55,37,249.9,115.8,67.9,1.01,2
1754,1755,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.3,0.14,109,55,37,166.1,116.8,64.4,0.64,2
1760,1761,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.38,0.01,109,55,37,239.5,114.5,67.6,0.95,2
1774,1775,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.5,0.01,109,55,37,128.0,115.9,63.1,0.48,2
1776,1777,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.09,0.01,109,55,37,255.7,121.8,67.7,1.08,2
1777,1778,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.12,0.01,109,55,37,252.3,118.2,63.9,0.98,2
1782,1783,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.35,0.01,109,55,37,243.0,120.1,66.7,1.0,2
1797,1798,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.11,0.1,109,55,37,248.7,117.0,67.8,1.01,2
1808,1809,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.29,0.01,109,55,37,191.8,121.7,62.2,0.74,2
1810,1811,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.22,0.01,109,55,37,254.9,121.3,64.5,1.02,2
1814,1815,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.2,0.14,109,55,37,238.6,120.9,65.1,0.96,2
1832,1833,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.3,0.01,109,55,37,255.9,121.5,62.6,1.0,2
1835,1836,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.17,0.08,109,55,37,252.5,124.1,66.8,1.07,2
1838,1839,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.17,0.01,109,55,37,253.5,125.7,67.3,1.1,2
1846,1847,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.9,0.01,109,55,37,248.4,123.2,62.2,0.98,2
1848,1849,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.19,0.01,109,55,37,238.5,118.6,66.2,0.96,2
1850,1851,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.31,0.08,109,55,37,260.0,120.7,63.9,1.03,2
1884,1885,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.5,0.01,109,55,37,262.3,114.7,67.7,1.04,2
