Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
1095,1096,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.41,0.11,229,197,151,244.6,114.8,64.4,0.93,6
1100,1101,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.06,0.01,229,197,151,250.1,120.0,64.0,0.99,6
1107,1108,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.17,0.01,229,195,149,248.8,119.5,67.9,1.04,6
1108,1109,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.36,0.01,229,195,149,248.8,118.4,66.5,1.0,6
1110,1111,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.42,0.01,229,197,151,256.1,125.9,67.7,1.12,6
1115,1116,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.2,0.13,229,197,151,246.5,122.8,62.4,0.97,6
1117,1118,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.41,0.01,229,197,151,238.5,115.7,65.2,0.92,6
1143,1144,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.45,0.01,229,197,151,251.8,118.7,63.5,0.97,6
1144,1145,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.25,0.01,229,195,149,253.8,120.2,63.1,0.99,6
1152,1153,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.15,0.01,229,195,149,244.0,114.9,62.3,0.9,6
1160,1161,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.11,0.01,229,195,149,260.3,123.0,62.2,1.02,6
1164,1165,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.01,229,195,149,254.2,118.0,66.5,1.02,6
1168,1169,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.17,0.01,229,195,149,248.0,125.5,65.7,1.05,6
1185,1186,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.7,0.01,229,195,149,259.5,116.3,67.1,1.04,6
1189,1190,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.36,0.01,229,197,151,240.6,122.1,64.2,0.97,6
1195,1196,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.7,0.01,229,195,149,246.1,125.5,62.4,0.99,6
1205,1206,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.45,0.01,229,197,151,256.6,124.8,68.0,1.12,6
1215,1216,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.39,0.01,229,197,151,164.2,117.1,63.8,0.63,6
1229,1230,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.01,229,197,151,243.4,123.5,67.3,1.04,6
1233,1234,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.01,229,195,149,254.3,120.1,62.6,0.98,6
1238,1239,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.46,0.14,229,195,149,247.7,120.6,68.2,1.04,6
1244,1245,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.48,0.09,229,195,149,244.1,119.4,65.8,0.98,6
1253,1254,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.19,0.01,229,197,151,261.7,118.3,61.9,0.98,6
1255,1256,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.31,0.01,229,195,149,249.9,117.3,62.7,0.94,6
1263,1264,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.7,0.01,229,195,149,242.2,118.8,65.8,0.97,6
1265,1266,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.34,0.01,229,195,149,248.4,119.0,63.2,0.96,6
1270,1271,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.13,0.11,229,195,149,246.3,119.7,67.6,1.02,6
1274,1275,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.23,0.01,229,197,151,258.0,115.8,67.5,1.03,6
1284,1285,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.14,229,197,151,256.2,123.9,63.1,1.03,6
1287,1288,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.05,0.08,229,195,149,248.8,122.3,66.3,1.03,6
1293,1294,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.35,0.01,229,197,151,256.4,116.1,64.1,0.98,6
1295,1296,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.18,0.01,229,195,149,257.3,125.9,66.8,1.11,6
1306,1307,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.38,0.08,229,197,151,252.7,122.9,62.7,1.0,6
1308,1309,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.39,0.01,229,197,151,259.2,118.2,64.2,1.01,6
1311,1312,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.1,229,197,151,254.7,117.4,67.1,1.03,6
1313,1314,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.15,0.12,229,195,149,249.1,114.1,62.6,0.91,6
1323,1324,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.43,0.01,229,197,151,139.7,120.8,63.8,0.55,6
1327,1328,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.25,0.01,229,197,151,246.6,116.8,63.0,0.93,6
1342,1343,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.01,229,197,151,246.8,118.9,68.0,1.02,6
1345,1346,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.05,0.01,229,197,151,246.9,118.1,66.5,0.99,6
1354,1355,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.37,0.15,229,197,151,243.0,119.9,63.1,0.94,6
1366,1367,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.6,0.01,229,197,151,247.3,116.8,66.5,0.99,6
1369,1370,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.38,0.01,229,197,151,248.1,120.8,67.5,1.04,6
1374,1375,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.2,0.15,229,197,151,152.9,116.0,63.0,0.57,6
1376,1377,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.01,229,195,149,241.7,118.1,67.5,0.99,6
1386,1387,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.09,0.01,229,197,151,246.4,121.8,64.2,0.99,6
1399,1400,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.39,0.01,229,197,151,227.2,117.5,66.2,0.91,6
1400,1401,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.08,0.01,229,195,149,239.4,125.0,64.4,0.99,6
1404,1405,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.35,0.14,229,197,151,252.8,124.4,64.9,1.05,6
1405,1406,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.13,0.08,229,195,149,230.8,118.7,64.7,0.91,6
