Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
6561,6562,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.1,0.14,229,178,149,253.8,116.0,65.6,0.99,3
6580,6581,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.32,0.13,229,178,149,239.9,122.6,64.4,0.97,3
6584,6585,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.21,0.12,229,178,149,260.6,122.8,67.7,1.11,3
6591,6592,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.15,0.01,229,178,149,251.3,122.9,64.7,1.02,3
6607,6608,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.31,0.01,229,178,149,258.9,124.3,66.2,1.09,3
6631,6632,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.38,0.01,229,178,149,244.0,124.4,64.0,1.0,3
6650,6651,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.15,0.01,229,178,149,247.0,117.8,62.6,0.93,3
6679,6680,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.42,0.08,229,178,149,229.9,118.7,62.4,0.87,3
6689,6690,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.45,0.01,229,178,149,241.0,114.5,64.5,0.91,3
6716,6717,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.17,0.01,229,178,149,237.7,122.6,65.4,0.98,3
6720,6721,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.38,0.1,229,178,149,248.0,115.9,65.0,0.96,3
6721,6722,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.08,0.01,229,178,149,260.7,123.9,66.4,1.1,3
6723,6724,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.48,0.01,229,178,149,254.3,123.9,67.5,1.09,3
6742,6743,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.48,0.15,229,178,149,157.6,123.6,62.1,0.62,3
6744,6745,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.23,0.1,229,178,149,245.1,114.2,63.9,0.92,3
6757,6758,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.32,0.09,229,178,149,256.4,114.9,65.1,0.98,3
