Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
1249,1250,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.01,151,115,103,210.1,121.7,66.8,0.88,4
1283,1284,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.12,0.01,151,115,103,252.4,122.2,66.2,1.05,4
1285,1286,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.16,0.01,151,115,103,256.6,119.8,67.0,1.06,4
1300,1301,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.35,0.01,151,115,103,259.0,122.7,67.6,1.1,4
1307,1308,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.45,0.01,151,115,103,253.5,120.0,68.0,1.06,4
1326,1327,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.42,0.14,151,115,103,247.2,115.9,65.1,0.96,4
1330,1331,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.01,151,115,103,244.2,116.5,62.9,0.92,4
1338,1339,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.16,0.01,151,115,103,253.8,116.8,63.4,0.96,4
1340,1341,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.21,0.01,151,115,103,241.1,117.4,64.1,0.93,4
1346,1347,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.39,0.01,151,115,103,250.6,119.7,67.0,1.03,4
1358,1359,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.26,0.01,151,115,103,244.9,124.6,62.2,0.97,4
1371,1372,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.5,0.01,151,115,103,252.7,117.4,64.2,0.98,4
1377,1378,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.11,0.09,151,115,103,259.4,114.7,64.2,0.98,4
1380,1381,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.21,0.01,151,115,103,243.0,117.9,66.1,0.97,4
1392,1393,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.23,0.01,151,115,103,136.8,123.5,63.1,0.55,4
1413,1414,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.2,0.01,151,115,103,146.7,116.9,64.3,0.57,4
1424,1425,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.48,0.09,151,115,103,239.2,123.1,67.4,1.02,4
1432,1433,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.36,0.01,151,115,103,242.4,120.1,65.3,0.97,4
1438,1439,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.34,0.01,151,115,103,257.3,125.4,66.8,1.11,4
1442,1443,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.27,0.01,151,115,103,244.4,120.4,64.1,0.97,4
1443,1444,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.32,0.01,151,115,103,245.6,118.5,63.1,0.94,4
1448,1449,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.25,0.08,151,115,103,258.4,117.3,65.3,1.02,4
1451,1452,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.42,0.11,151,115,103,262.1,120.9,62.7,1.02,4
1452,1453,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.38,0.01,151,115,103,256.8,118.7,67.5,1.06,4
1456,1457,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.11,0.01,151,115,103,249.7,115.3,65.2,0.96,4
1459,1460,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.28,0.01,151,115,103,247.7,117.1,65.5,0.97,4
1473,1474,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.45,0.01,151,115,103,237.8,116.7,65.2,0.93,4
