Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
4840,4841,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.01,229,102,103,247.2,119.1,63.3,0.96,4
4873,4874,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.22,0.01,229,102,103,248.3,122.8,61.8,0.97,4
4889,4890,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.36,0.01,229,102,103,241.5,123.4,65.3,1.0,4
4928,4929,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.19,0.01,229,102,103,254.1,119.1,65.6,1.02,4
4941,4942,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.46,0.15,229,102,103,245.3,120.4,65.8,1.0,4
4954,4955,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.14,229,102,103,245.6,121.8,66.2,1.02,4
4965,4966,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.23,0.01,229,102,103,259.7,125.1,63.8,1.06,4
4978,4979,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.29,0.01,229,102,103,239.9,120.7,61.9,0.92,4
4985,4986,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.05,0.01,229,102,103,239.9,124.9,66.3,1.02,4
4988,4989,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.01,229,102,103,131.6,125.2,67.9,0.57,4
4993,4994,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.01,229,102,103,240.9,125.5,64.6,1.0,4
4996,4997,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.01,229,102,103,254.8,121.2,65.7,1.04,4
4999,5000,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.07,0.14,229,102,103,153.2,122.4,62.3,0.6,4
5005,5006,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,229,102,103,241.5,120.8,61.9,0.93,4
5010,5011,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.09,0.01,229,102,103,218.6,123.4,67.3,0.93,4
5014,5015,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.11,0.01,229,102,103,261.2,125.5,64.5,1.08,4
5019,5020,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.47,0.01,229,102,103,258.9,123.3,66.8,1.09,4
5029,5030,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.23,0.01,229,102,103,243.3,118.1,65.5,0.97,4
5031,5032,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.41,0.01,229,102,103,242.9,121.1,63.8,0.96,4
5046,5047,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.01,229,102,103,140.6,116.1,62.1,0.52,4
5052,5053,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.33,0.01,229,102,103,238.6,122.1,65.2,0.97,4
5056,5057,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.11,229,102,103,246.5,124.9,63.5,1.0,4
5090,5091,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.08,229,102,103,237.5,115.3,61.8,0.87,4
5095,5096,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.25,0.01,229,102,103,242.7,122.6,62.7,0.96,4
5101,5102,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.14,229,102,103,258.2,120.7,62.7,1.0,4
5123,5124,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,229,102,103,240.9,123.0,67.8,1.03,4
5148,5149,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.35,0.01,229,102,103,259.9,125.8,65.7,1.1,4
5165,5166,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.21,0.01,229,102,103,241.4,120.5,66.4,0.99,4
5167,5168,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.18,0.01,229,102,103,250.6,115.6,65.0,0.97,4
