Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
6783,6784,5,Reichsformat,"250, 120, 65",Kempten,123,117,red-brown,1,0.36,0.08,229,50,47,251.2,117.0,63.3,0.95,7
6800,6801,5,Reichsformat,"250, 120, 65",Kempten,123,117,red-brown,1,0.08,0.01,229,50,47,251.5,123.0,63.1,1.0,7
6805,6806,5,Reichsformat,"250, 120, 65",Kempten,123,117,red-brown,1,0.39,0.11,229,50,47,258.5,115.6,63.4,0.97,7
6850,6851,5,Reichsformat,"250, 120, 65",Kempten,123,117,red-brown,1,0.11,0.01,229,50,47,241.9,123.2,64.0,0.98,7
6883,6884,5,Reichsformat,"250, 120, 65",Kempten,123,117,red-brown,1,0.4,0.14,229,50,47,259.3,114.1,66.3,1.01,7
6885,6886,5,Reichsformat,"250, 120, 65",Kempten,123,117,red-brown,1,0.06,0.08,229,50,47,244.5,116.1,63.0,0.92,7
6890,6891,5,Reichsformat,"250, 120, 65",Kempten,123,117,red-brown,1,0.49,0.01,229,50,47,257.0,125.5,66.7,1.1,7
6900,6901,5,Reichsformat,"250, 120, 65",Kempten,123,117,red-brown,1,0.08,0.01,229,50,47,252.7,124.7,64.0,1.03,7
6907,6908,5,Reichsformat,"250, 120, 65",Kempten,123,117,red-brown,1,0.23,0.01,229,50,47,242.4,121.7,66.2,1.0,7
6917,6918,5,Reichsformat,"250, 120, 65",Kempten,123,117,red-brown,1,0.12,0.08,229,50,47,178.1,124.1,64.9,0.74,7
6921,6922,5,Reichsformat,"250, 120, 65",Kempten,123,117,red-brown,1,0.27,0.01,229,50,47,256.9,123.9,62.2,1.02,7
6930,6931,5,Reichsformat,"250, 120, 65",Kempten,123,117,red-brown,1,0.47,0.12,229,50,47,250.7,117.9,67.4,1.02,7
6932,6933,5,Reichsformat,"250, 120, 65",Kempten,123,117,red-brown,1,0.3,0.01,229,50,47,244.8,116.4,64.7,0.95,7
6941,6942,5,Reichsformat,"250, 120, 65",Kempten,123,117,red-brown,1,0.18,0.01,229,50,47,239.8,118.7,65.2,0.95,7
6943,6944,5,Reichsformat,"250, 120, 65",Kempten,123,117,red-brown,1,0.7,0.07,229,50,47,252.3,125.8,63.3,1.03,7
6949,6950,5,Reichsformat,"250, 120, 65",Kempten,123,117,red-brown,1,0.44,0.01,229,50,47,247.4,121.6,64.9,1.0,7
6968,6969,5,Reichsformat,"250, 120, 65",Kempten,123,117,red-brown,1,0.2,0.01,229,50,47,248.5,121.5,63.3,0.98,7
6976,6977,5,Reichsformat,"250, 120, 65",Kempten,123,117,red-brown,1,0.19,0.01,229,50,47,260.0,115.3,64.4,0.99,7
6994,6995,5,Reichsformat,"250, 120, 65",Kempten,123,117,red-brown,1,0.45,0.01,229,50,47,247.8,116.6,67.3,1.0,7
6996,6997,5,Reichsformat,"250, 120, 65",Kempten,123,117,red-brown,1,0.43,0.01,229,50,47,251.0,115.4,67.6,1.0,7
6997,6998,5,Reichsformat,"250, 120, 65",Kempten,123,117,red-brown,1,0.49,0.01,229,50,47,170.1,116.2,67.5,0.68,7
