Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
467,468,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.33,0.01,223,145,121,182.4,124.6,64.3,0.75,2
475,476,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.01,223,145,121,244.4,121.0,68.2,1.03,2
478,479,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.45,0.01,223,145,121,238.9,118.8,63.7,0.93,2
546,547,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.14,223,145,121,203.0,117.2,64.4,0.79,2
579,580,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.44,0.01,223,145,121,253.5,116.0,64.2,0.97,2
585,586,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.5,0.1,223,145,121,259.0,121.1,67.6,1.09,2
596,597,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.01,223,145,121,252.3,116.9,65.5,0.99,2
597,598,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.17,0.01,223,145,121,168.4,121.5,63.9,0.67,2
600,601,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.01,223,145,121,252.6,122.5,65.0,1.03,2
604,605,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.14,0.08,223,145,121,261.1,118.0,63.4,1.0,2
609,610,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.5,0.01,223,145,121,243.5,118.3,65.6,0.97,2
616,617,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.23,0.01,223,145,121,239.2,115.7,64.1,0.91,2
628,629,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.1,223,145,121,241.6,119.3,65.4,0.97,2
638,639,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.49,0.01,223,145,121,242.5,115.2,68.0,0.97,2
647,648,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.2,0.01,223,145,121,251.7,125.4,63.4,1.03,2
682,683,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.17,0.01,223,145,121,248.7,115.2,67.0,0.98,2
696,697,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.12,0.09,223,145,121,243.4,114.5,68.0,0.97,2
697,698,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.25,0.14,223,145,121,245.1,115.3,64.9,0.94,2
707,708,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.32,0.09,223,145,121,245.6,122.9,65.4,1.01,2
714,715,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.39,0.01,223,145,121,258.5,117.0,63.7,0.99,2
726,727,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.37,0.11,223,145,121,246.9,114.7,64.4,0.94,2
737,738,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.28,0.01,223,145,121,142.9,125.5,66.1,0.61,2
756,757,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.11,0.01,223,145,121,251.1,120.2,66.7,1.03,2
773,774,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.49,0.1,223,145,121,257.0,122.5,62.9,1.02,2
791,792,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.08,223,145,121,237.7,120.3,63.4,0.93,2
