Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
5527,5528,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.39,0.11,222,171,134,242.9,115.0,65.7,0.94,5
5534,5535,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.08,0.13,222,171,134,247.9,123.9,67.0,1.06,5
5538,5539,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.18,0.01,222,171,134,257.1,122.1,64.9,1.04,5
5539,5540,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.46,0.01,222,171,134,245.8,125.5,64.0,1.01,5
5542,5543,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.3,0.14,222,171,134,256.8,119.8,66.8,1.05,5
5544,5545,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.8,0.01,222,171,134,173.3,125.6,66.2,0.74,5
5547,5548,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.36,0.01,222,171,134,237.6,119.4,65.2,0.95,5
5567,5568,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.35,0.01,222,171,134,258.8,115.3,62.2,0.95,5
5569,5570,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.18,0.01,222,171,134,253.2,120.7,67.8,1.06,5
5573,5574,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.2,0.01,222,171,134,259.6,118.8,67.0,1.06,5
5576,5577,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.21,0.01,222,171,134,258.0,125.3,62.4,1.03,5
5591,5592,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.41,0.01,222,171,134,247.1,125.8,67.5,1.08,5
5593,5594,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.32,0.12,222,171,134,252.9,124.1,63.2,1.02,5
5606,5607,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.2,0.14,222,171,134,242.7,117.5,62.9,0.92,5
5634,5635,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.27,0.01,222,171,134,255.3,120.9,64.4,1.02,5
5654,5655,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.15,0.01,222,171,134,261.9,119.0,68.0,1.09,5
5675,5676,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.31,0.01,222,171,134,254.2,119.7,66.5,1.04,5
5687,5688,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.3,0.01,222,171,134,213.2,125.3,67.2,0.92,5
5689,5690,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.19,0.01,222,171,134,260.9,116.2,62.1,0.97,5
5697,5698,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.5,0.1,222,171,134,261.0,114.3,66.8,1.02,5
5741,5742,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.19,0.01,222,171,134,254.6,114.3,65.0,0.97,5
