Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
2510,2511,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.25,0.01,83,39,21,259.6,122.0,66.6,1.08,7
2524,2525,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.4,0.01,83,39,21,253.7,116.5,64.1,0.97,7
2529,2530,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.46,0.01,95,29,19,238.2,114.2,61.8,0.86,7
2537,2538,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.5,0.01,95,29,19,258.8,121.8,62.0,1.0,7
2550,2551,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.08,0.01,83,39,21,252.9,115.6,65.8,0.99,7
2556,2557,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.2,0.01,83,39,21,250.9,122.6,66.9,1.06,7
2579,2580,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.38,0.01,83,39,21,127.3,123.6,66.2,0.53,7
2587,2588,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.23,0.01,95,29,19,253.4,115.7,66.5,1.0,7
2588,2589,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.1,0.01,95,29,19,258.1,123.4,64.0,1.05,7
2597,2598,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.6,0.13,95,29,19,245.3,121.9,62.8,0.96,7
2612,2613,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.21,0.01,95,29,19,254.3,122.5,65.8,1.05,7
2625,2626,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.11,0.01,83,39,21,256.7,116.8,62.8,0.97,7
2629,2630,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.49,0.01,83,39,21,224.0,124.3,64.9,0.93,7
2631,2632,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.2,0.13,95,29,19,250.8,122.3,62.8,0.99,7
2632,2633,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.37,0.11,83,39,21,256.5,114.2,64.9,0.97,7
2635,2636,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.13,0.01,95,29,19,253.7,120.2,66.9,1.05,7
2641,2642,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.07,0.11,95,29,19,255.8,119.4,65.3,1.02,7
2644,2645,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.47,0.01,83,39,21,241.9,114.8,66.8,0.95,7
2655,2656,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.48,0.01,95,29,19,248.5,120.5,65.3,1.0,7
2657,2658,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.25,0.01,95,29,19,254.5,117.2,66.1,1.01,7
2659,2660,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.4,0.01,83,39,21,249.9,115.6,67.9,1.01,7
2667,2668,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.24,0.12,83,39,21,222.1,120.3,65.9,0.9,7
2670,2671,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.41,0.01,95,29,19,254.9,122.8,64.1,1.03,7
2671,2672,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.24,0.01,83,39,21,245.4,119.5,62.4,0.94,7
2673,2674,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.4,0.01,95,29,19,244.3,123.9,65.2,1.01,7
2679,2680,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.26,0.01,95,29,19,258.4,123.5,64.7,1.06,7
