Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
5183,5184,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.21,0.01,122,49,53,244.9,117.5,67.2,0.99,2
5192,5193,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.27,0.1,122,49,53,246.9,122.2,64.4,1.0,2
5195,5196,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.24,0.01,122,49,53,256.6,119.8,63.2,1.0,2
5206,5207,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.01,122,49,53,253.8,121.4,66.5,1.05,2
5227,5228,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.09,0.14,122,49,53,131.0,119.4,67.6,0.54,2
5229,5230,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.15,0.01,122,49,53,239.0,115.4,63.1,0.89,2
5259,5260,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.44,0.01,122,49,53,247.6,118.9,68.1,1.03,2
5292,5293,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.22,0.01,122,49,53,203.5,118.4,68.2,0.84,2
5300,5301,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.01,122,49,53,246.1,116.8,65.8,0.97,2
5317,5318,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.45,0.01,122,49,53,261.7,117.8,66.6,1.05,2
5319,5320,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.32,0.12,122,49,53,237.7,119.4,62.2,0.91,2
5365,5366,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.01,122,49,53,211.0,125.6,67.3,0.91,2
5377,5378,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.17,0.12,122,49,53,242.5,119.2,61.8,0.92,2
5399,5400,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.01,122,49,53,242.8,120.0,66.9,1.0,2
5415,5416,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.7,0.13,122,49,53,238.4,114.3,62.1,0.87,2
5417,5418,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.47,0.01,122,49,53,175.6,121.5,66.1,0.72,2
5425,5426,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.26,0.01,122,49,53,252.8,117.8,62.5,0.95,2
5458,5459,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,122,49,53,250.8,125.7,64.7,1.05,2
5468,5469,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.38,0.01,122,49,53,205.4,122.7,67.0,0.87,2
5482,5483,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.45,0.01,122,49,53,237.9,114.6,67.7,0.95,2
5493,5494,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.6,0.01,122,49,53,257.5,121.6,62.6,1.01,2
5498,5499,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.39,0.01,122,49,53,259.0,115.3,63.5,0.97,2
5508,5509,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.7,0.01,122,49,53,248.8,116.6,64.9,0.97,2
5509,5510,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.11,0.11,122,49,53,259.5,123.1,68.2,1.12,2
5521,5522,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.01,122,49,53,257.9,123.0,66.9,1.09,2
