Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
5530,5531,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.09,0.09,185,152,119,262.4,123.5,65.9,1.1,1
5585,5586,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.29,0.09,185,152,119,242.4,123.8,66.5,1.02,1
5601,5602,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.13,0.13,185,152,119,250.9,124.7,65.3,1.05,1
5610,5611,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.14,0.1,185,152,119,256.1,123.1,63.1,1.02,1
5636,5637,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.0,0.01,185,152,119,245.9,120.3,67.1,1.02,1
5640,5641,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.33,0.01,185,152,119,140.8,123.2,66.5,0.59,1
5646,5647,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.3,0.01,185,152,119,262.1,117.4,68.0,1.07,1
5677,5678,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.05,0.09,185,152,119,148.5,115.9,65.2,0.58,1
5706,5707,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.23,0.01,185,152,119,244.4,118.6,65.2,0.97,1
5711,5712,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.27,0.01,185,152,119,261.2,117.7,67.9,1.07,1
5716,5717,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.22,0.09,185,152,119,238.9,115.1,62.4,0.88,1
5721,5722,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.19,0.11,185,152,119,256.3,114.9,66.4,1.0,1
5725,5726,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.32,0.01,185,152,119,255.3,115.0,63.2,0.95,1
5726,5727,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.36,0.12,185,152,119,247.7,117.7,67.9,1.02,1
5749,5750,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.5,0.01,185,152,119,256.5,114.8,63.6,0.96,1
5761,5762,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.28,0.01,185,152,119,246.6,115.7,63.7,0.93,1
5766,5767,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.47,0.01,185,152,119,260.6,116.0,65.1,1.01,1
5771,5772,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.14,0.01,185,152,119,248.5,120.9,65.4,1.01,1
5787,5788,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.14,0.01,185,152,119,251.3,123.0,66.8,1.06,1
5809,5810,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.5,0.01,185,152,119,258.5,124.8,67.8,1.12,1
5810,5811,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.13,0.01,185,152,119,179.2,122.8,65.5,0.74,1
5814,5815,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.16,0.14,185,152,119,239.5,114.7,68.1,0.96,1
5816,5817,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.38,0.01,185,152,119,248.1,114.9,63.3,0.93,1
5818,5819,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.42,0.01,185,152,119,253.7,116.9,63.4,0.96,1
5824,5825,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.47,0.01,185,152,119,241.0,123.1,65.2,0.99,1
5831,5832,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.23,0.01,185,152,119,253.7,115.9,68.1,1.03,1
5861,5862,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.32,0.01,185,152,119,221.7,123.4,65.9,0.92,1
5874,5875,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.26,0.01,185,152,119,253.4,120.4,67.8,1.06,1
5926,5927,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.42,0.12,185,152,119,257.0,119.6,62.0,0.98,1
5933,5934,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.38,0.01,185,152,119,198.8,124.4,64.1,0.81,1
5961,5962,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.19,0.01,185,152,119,249.8,114.9,67.3,0.99,1
5968,5969,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.49,0.01,185,152,119,253.7,122.6,63.8,1.02,1
5997,5998,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.49,0.01,185,152,119,257.9,125.1,66.2,1.1,1
6022,6023,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.45,0.07,185,152,119,252.1,119.3,63.2,0.97,1
6034,6035,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.36,0.01,185,152,119,254.6,125.8,62.4,1.02,1
6053,6054,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.35,0.01,185,152,119,262.1,117.7,63.6,1.01,1
6087,6088,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.4,0.01,185,152,119,148.3,122.8,66.0,0.62,1
6098,6099,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.43,0.01,185,152,119,241.0,124.5,67.0,1.03,1
6110,6111,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.4,0.01,185,152,119,225.4,118.9,66.7,0.92,1
6119,6120,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.27,0.01,185,152,119,183.7,117.7,62.5,0.69,1
