Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
676,677,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.35,0.01,229,194,144,254.9,122.0,63.8,1.02,0
687,688,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.37,0.11,229,194,144,236.6,116.1,64.9,0.91,0
701,702,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.38,0.01,229,194,144,244.8,116.5,64.6,0.94,0
706,707,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.28,0.01,229,194,144,258.8,123.9,61.8,1.02,0
709,710,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.08,0.01,229,194,144,255.8,120.6,67.5,1.07,0
710,711,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.17,0.01,229,194,144,250.7,115.6,66.5,0.99,0
759,760,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.29,0.14,229,194,144,242.3,121.5,64.3,0.97,0
762,763,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.01,229,194,144,239.0,118.5,67.0,0.97,0
771,772,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.01,229,194,144,252.8,123.2,67.5,1.08,0
777,778,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.09,0.13,229,194,144,252.4,121.2,66.1,1.04,0
781,782,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.6,0.14,229,194,144,242.4,125.4,65.1,1.01,0
793,794,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.01,229,194,144,244.0,114.7,66.7,0.96,0
816,817,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.17,0.01,229,194,144,257.3,122.1,62.7,1.01,0
834,835,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.08,0.09,229,194,144,153.6,124.2,66.3,0.65,0
859,860,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.2,0.01,229,194,144,259.3,116.4,66.5,1.03,0
865,866,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.45,0.01,229,194,144,261.0,118.8,65.4,1.04,0
907,908,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.46,0.01,229,194,144,239.0,124.5,65.7,1.0,0
913,914,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.29,0.01,229,194,144,245.9,115.5,62.7,0.91,0
914,915,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.49,0.01,229,194,144,244.8,115.3,64.6,0.94,0
917,918,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.8,0.11,229,194,144,254.0,124.4,63.4,1.03,0
924,925,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.18,0.09,229,194,144,251.3,125.6,62.1,1.01,0
934,935,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.8,0.01,229,194,144,240.4,115.9,63.8,0.91,0
969,970,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.11,0.01,229,194,144,258.0,117.6,66.8,1.04,0
977,978,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.37,0.01,229,194,144,259.3,122.4,66.6,1.08,0
993,994,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.01,229,194,144,251.0,123.2,64.4,1.02,0
998,999,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.07,0.01,229,194,144,252.0,115.9,68.0,1.02,0
1010,1011,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.49,0.01,229,194,144,251.2,124.8,67.4,1.08,0
1047,1048,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.2,0.15,229,194,144,248.1,121.6,66.8,1.03,0
1059,1060,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.34,0.14,229,194,144,160.7,119.9,62.1,0.61,0
1067,1068,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.36,0.01,229,194,144,261.0,120.4,66.0,1.06,0
1074,1075,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.15,0.01,229,194,144,154.1,119.0,66.4,0.62,0
1084,1085,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.18,0.01,229,194,144,251.0,118.4,65.8,1.0,0
1090,1091,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.28,0.01,229,194,144,237.8,114.8,66.3,0.93,0
1091,1092,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.05,0.14,229,194,144,238.6,115.4,67.4,0.95,0
1106,1107,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.11,229,194,144,245.7,115.0,66.5,0.96,0
1111,1112,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.22,0.01,229,194,144,219.9,124.5,64.0,0.9,0
1140,1141,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.7,0.14,229,194,144,251.5,119.9,62.7,0.97,0
1141,1142,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.6,0.09,229,194,144,260.6,115.1,66.2,1.02,0
1142,1143,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.01,229,194,144,251.3,124.4,64.9,1.04,0
1151,1152,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.26,0.13,229,194,144,238.6,114.8,65.8,0.92,0
1163,1164,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.27,0.01,229,194,144,258.3,114.2,67.5,1.02,0
1170,1171,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.26,0.01,229,194,144,245.5,114.7,67.3,0.97,0
1187,1188,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.31,0.01,229,194,144,257.7,119.1,67.4,1.06,0
1191,1192,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.11,229,194,144,253.7,125.8,64.5,1.06,0
1198,1199,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.1,229,194,144,221.6,119.4,61.8,0.84,0
1247,1248,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.15,0.01,229,194,144,238.8,124.3,63.7,0.97,0
1261,1262,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.41,0.01,229,194,144,259.3,119.7,66.6,1.06,0
1292,1293,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.49,0.01,229,194,144,258.3,117.8,63.5,0.99,0
1305,1306,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.01,229,194,144,255.7,122.2,65.4,1.05,0
1316,1317,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.12,0.01,229,194,144,250.6,120.9,65.7,1.02,0
