Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
1,2,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.36,0.01,229,197,151,246.2,121.4,67.7,1.04,6
8,9,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.3,0.01,229,195,149,187.8,120.5,64.2,0.75,6
11,12,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.36,0.01,229,197,151,200.3,123.8,66.7,0.85,6
15,16,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.7,0.01,229,197,151,256.1,114.3,66.0,0.99,6
20,21,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.31,0.01,229,195,149,240.8,122.4,65.4,0.99,6
21,22,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.4,0.01,229,195,149,254.6,116.6,67.8,1.03,6
28,29,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.41,0.07,229,197,151,251.3,117.7,66.0,1.0,6
29,30,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.9,0.11,229,197,151,147.2,120.5,62.7,0.57,6
40,41,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.17,0.01,229,195,149,240.5,121.5,67.5,1.01,6
43,44,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.09,0.09,229,197,151,242.5,121.2,68.2,1.03,6
45,46,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.45,0.01,229,197,151,247.5,123.8,66.2,1.04,6
49,50,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.17,0.09,229,195,149,245.2,124.1,64.5,1.01,6
55,56,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.7,0.01,229,197,151,253.4,120.3,63.0,0.98,6
61,62,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.13,0.01,229,195,149,140.5,125.2,62.0,0.56,6
73,74,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.34,0.01,229,195,149,255.8,123.4,68.1,1.1,6
78,79,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.11,0.01,229,197,151,261.5,114.2,62.5,0.96,6
91,92,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.0,0.01,229,197,151,261.3,124.6,62.9,1.05,6
94,95,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.46,0.14,229,195,149,254.8,114.8,66.4,1.0,6
100,101,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.24,0.01,229,197,151,241.2,120.5,65.9,0.98,6
106,107,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.12,0.01,229,197,151,252.9,123.7,64.5,1.03,6
110,111,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.27,0.11,229,195,149,261.2,118.7,67.1,1.07,6
112,113,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.4,0.01,229,195,149,241.2,116.9,66.5,0.96,6
114,115,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.35,0.01,229,195,149,204.0,115.3,68.0,0.82,6
129,130,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.5,0.08,229,195,149,248.8,124.1,65.6,1.04,6
130,131,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.15,0.01,229,197,151,249.7,122.5,62.2,0.98,6
134,135,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.31,0.01,229,195,149,253.7,121.9,65.4,1.04,6
136,137,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.0,0.13,229,195,149,143.8,120.8,66.4,0.59,6
142,143,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.21,0.01,229,197,151,243.4,117.2,61.9,0.91,6
147,148,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.49,0.01,229,195,149,238.6,116.8,63.0,0.9,6
148,149,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.7,0.01,229,197,151,238.2,117.0,62.5,0.89,6
156,157,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.49,0.01,229,197,151,238.7,117.1,64.9,0.93,6
157,158,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.45,0.1,229,195,149,246.6,123.7,64.6,1.01,6
158,159,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.47,0.14,229,195,149,255.0,120.6,64.6,1.02,6
161,162,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.8,0.01,229,197,151,252.0,121.9,66.9,1.05,6
166,167,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.13,0.01,229,195,149,242.4,124.8,63.6,0.99,6
167,168,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.4,0.01,229,197,151,240.6,122.7,64.0,0.97,6
181,182,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.5,0.01,229,195,149,244.1,122.9,63.0,0.97,6
182,183,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.09,0.01,229,197,151,196.1,123.5,61.8,0.77,6
191,192,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.26,0.01,229,197,151,254.3,114.7,63.4,0.95,6
193,194,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.24,0.01,229,195,149,250.3,122.8,67.1,1.06,6
202,203,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.3,0.01,229,195,149,241.3,117.4,62.6,0.91,6
208,209,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.37,0.01,229,195,149,256.4,116.3,65.2,1.0,6
212,213,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.16,0.11,229,197,151,242.2,120.2,65.4,0.98,6
214,215,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.09,0.01,229,195,149,260.3,124.4,64.7,1.07,6
219,220,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.15,0.01,229,195,149,245.3,121.5,65.1,0.99,6
221,222,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,1,0.4,0.15,229,197,151,200.4,114.1,65.9,0.77,6
