Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
5364,5365,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.29,0.01,229,140,107,252.2,120.3,66.1,1.03,1
5366,5367,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.6,0.1,228,136,105,252.6,118.2,68.1,1.04,1
5372,5373,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.26,0.01,229,145,105,231.2,118.3,66.2,0.93,1
5391,5392,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.38,0.01,228,136,105,261.9,115.4,63.4,0.98,1
5392,5393,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.01,229,145,105,243.3,123.5,66.0,1.02,1
5397,5398,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.31,0.01,229,140,107,246.9,123.6,62.0,0.97,1
5401,5402,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.01,229,145,105,250.8,124.3,66.9,1.07,1
5405,5406,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.39,0.07,229,140,107,256.9,122.8,61.8,1.0,1
5407,5408,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.49,0.09,229,140,107,247.3,115.0,67.8,0.99,1
5409,5410,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.08,0.01,229,145,105,257.9,124.1,65.2,1.07,1
5411,5412,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.46,0.01,228,136,105,185.0,123.2,67.8,0.79,1
5413,5414,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.25,0.01,229,145,105,258.7,114.4,62.6,0.95,1
5422,5423,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.45,0.01,228,136,105,238.1,114.5,66.2,0.93,1
5426,5427,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.29,0.01,229,140,107,163.2,121.1,66.4,0.67,1
5427,5428,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.29,0.01,229,140,107,241.2,122.4,65.6,0.99,1
