Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
6063,6064,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.07,0.01,229,201,145,243.6,119.0,64.7,0.96,9
6065,6066,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.9,0.01,229,201,145,230.9,114.2,63.6,0.86,9
6073,6074,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.17,0.01,229,201,145,247.8,119.9,67.3,1.03,9
6076,6077,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.3,0.01,229,201,145,244.7,117.2,66.7,0.98,9
6077,6078,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.21,0.01,229,201,145,254.9,120.8,65.9,1.04,9
6078,6079,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.48,0.01,229,201,145,171.4,123.0,65.2,0.7,9
6080,6081,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.12,0.14,229,201,145,248.0,116.2,62.4,0.92,9
6085,6086,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.08,0.01,229,201,145,252.4,125.1,65.6,1.06,9
6099,6100,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.33,0.01,229,201,145,262.3,119.7,65.3,1.05,9
6100,6101,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.26,0.14,229,201,145,246.4,117.9,63.2,0.94,9
6102,6103,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.27,0.01,229,201,145,255.9,119.9,64.9,1.02,9
6115,6116,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.23,0.01,229,201,145,241.7,116.6,61.8,0.89,9
6131,6132,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.49,0.13,229,201,145,189.9,122.0,64.3,0.76,9
6149,6150,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.13,0.01,229,201,145,260.1,118.7,67.2,1.06,9
