Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
3116,3117,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.25,0.01,203,93,37,243.3,123.3,68.1,1.05,1
3123,3124,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.45,0.01,203,93,37,238.6,124.8,64.0,0.98,1
3126,3127,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.0,0.01,203,93,37,259.6,124.0,65.6,1.08,1
3132,3133,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.41,0.01,203,93,37,246.2,119.9,62.5,0.95,1
3147,3148,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.06,0.01,203,93,37,253.0,118.5,66.4,1.02,1
3152,3153,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.2,0.12,203,93,37,142.9,116.5,65.2,0.56,1
3158,3159,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.17,0.01,203,93,37,249.7,120.2,61.9,0.95,1
3160,3161,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.41,0.09,203,93,37,241.4,122.2,62.3,0.94,1
3163,3164,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.3,0.01,203,93,37,253.4,121.0,65.2,1.03,1
3166,3167,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.27,0.01,203,93,37,254.1,125.5,63.8,1.04,1
3179,3180,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.15,0.1,203,93,37,239.4,116.2,63.8,0.91,1
3183,3184,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.3,0.01,203,93,37,252.3,123.9,64.0,1.03,1
3190,3191,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.36,0.14,203,93,37,192.2,115.0,65.8,0.75,1
3195,3196,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.4,0.01,203,93,37,211.5,119.8,64.3,0.84,1
3199,3200,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.48,0.01,203,93,37,255.5,114.0,62.7,0.94,1
3208,3209,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.08,0.01,203,93,37,250.0,121.7,63.5,0.99,1
3218,3219,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.48,0.01,203,93,37,261.9,120.5,63.1,1.02,1
